timestamp,open,high,low,close,volume,oi,HA_Open,HA_High,HA_Low,HA_Close,HA_Green,Entry
2026-05-19 09:54:00+05:30,6.25,6.25,6.15,6.2,10335,1637870,6.183217314691137,6.25,6.15,6.2124999999999995,True,False
2026-05-19 09:55:00+05:30,6.2,6.25,6.1,6.15,36335,1649765,6.197858657345568,6.25,6.1,6.174999999999999,False,False
2026-05-19 09:56:00+05:30,6.15,6.2,5.95,5.95,21840,1661335,6.186429328672784,6.2,5.95,6.0625,False,False
2026-05-19 09:57:00+05:30,6.0,6.15,5.95,6.05,12025,1659905,6.124464664336392,6.15,5.95,6.0375000000000005,False,False
2026-05-19 09:58:00+05:30,6.1,6.2,6.05,6.2,42965,1680250,6.080982332168196,6.2,6.05,6.1375,True,True
2026-05-19 09:59:00+05:30,6.2,6.35,6.1,6.15,18135,1678430,6.109241166084098,6.35,6.1,6.199999999999999,True,False
2026-05-19 10:00:00+05:30,6.15,6.4,6.15,6.35,16640,1681355,6.154620583042049,6.4,6.15,6.262500000000001,True,False
2026-05-19 10:01:00+05:30,6.35,6.5,6.3,6.4,11505,1676870,6.2085602915210245,6.5,6.2085602915210245,6.387499999999999,True,False
2026-05-19 10:02:00+05:30,6.45,6.5,6.35,6.5,6760,1680640,6.298030145760512,6.5,6.298030145760512,6.449999999999999,True,False
2026-05-19 10:03:00+05:30,6.35,6.45,6.3,6.4,7995,1679665,6.374015072880256,6.45,6.3,6.375,True,False
2026-05-19 10:04:00+05:30,6.4,6.4,6.15,6.2,10855,1683955,6.374507536440127,6.4,6.15,6.2875000000000005,False,False
2026-05-19 10:05:00+05:30,6.2,6.3,6.2,6.25,7865,1688245,6.331003768220064,6.331003768220064,6.2,6.2375,False,False
2026-05-19 10:06:00+05:30,6.25,6.25,6.1,6.2,7020,1688765,6.2842518841100325,6.2842518841100325,6.1,6.2,False,False
2026-05-19 10:07:00+05:30,6.2,6.35,6.05,6.3,15340,1689025,6.242125942055017,6.35,6.05,6.2250000000000005,False,False
2026-05-19 10:08:00+05:30,6.35,6.45,6.35,6.35,4615,1690715,6.233562971027508,6.45,6.233562971027508,6.375,True,True
2026-05-19 10:09:00+05:30,6.4,6.45,6.35,6.45,5720,1691560,6.304281485513754,6.45,6.304281485513754,6.4125000000000005,True,False
2026-05-19 10:10:00+05:30,6.45,6.65,6.4,6.55,16185,1690650,6.358390742756877,6.65,6.358390742756877,6.5125,True,False
2026-05-19 10:11:00+05:30,6.65,6.85,6.6,6.8,11765,1691105,6.435445371378439,6.85,6.435445371378439,6.7250000000000005,True,False
2026-05-19 10:12:00+05:30,6.8,6.95,6.75,6.8,9555,1689545,6.58022268568922,6.95,6.58022268568922,6.825,True,False
2026-05-19 10:13:00+05:30,6.8,6.9,6.8,6.8,14495,1691105,6.702611342844611,6.9,6.702611342844611,6.825,True,False
2026-05-19 10:14:00+05:30,6.85,6.85,6.6,6.65,26520,1703390,6.763805671422306,6.85,6.6,6.737499999999999,False,False
2026-05-19 10:15:00+05:30,6.6,6.75,6.55,6.65,20930,1711190,6.750652835711152,6.750652835711152,6.55,6.637499999999999,False,False
2026-05-19 10:16:00+05:30,6.7,6.7,6.4,6.4,18070,1712100,6.694076417855576,6.7,6.4,6.550000000000001,False,False
2026-05-19 10:17:00+05:30,6.45,6.65,6.4,6.5,8190,1710475,6.622038208927789,6.65,6.4,6.5,False,False
2026-05-19 10:18:00+05:30,6.5,6.55,6.25,6.4,8775,1713790,6.561019104463894,6.561019104463894,6.25,6.425000000000001,False,False
2026-05-19 10:19:00+05:30,6.35,6.4,6.1,6.1,14495,1715675,6.493009552231948,6.493009552231948,6.1,6.237500000000001,False,False
2026-05-19 10:20:00+05:30,6.1,6.3,6.05,6.3,11700,1719055,6.365254776115974,6.365254776115974,6.05,6.1875,False,False
2026-05-19 10:21:00+05:30,6.3,6.5,6.25,6.5,12805,1720745,6.276377388057988,6.5,6.25,6.3875,True,True
2026-05-19 10:22:00+05:30,6.5,6.6,6.2,6.25,13455,1721395,6.3319386940289935,6.6,6.2,6.3875,True,False
2026-05-19 10:23:00+05:30,6.25,6.3,6.15,6.15,5525,1719705,6.359719347014497,6.359719347014497,6.15,6.2125,False,False
2026-05-19 10:24:00+05:30,6.15,6.3,6.15,6.2,4615,1719640,6.286109673507249,6.3,6.15,6.2,False,False
2026-05-19 10:25:00+05:30,6.2,6.3,6.2,6.3,6240,1722500,6.2430548367536245,6.3,6.2,6.25,True,True
2026-05-19 10:26:00+05:30,6.3,6.5,6.25,6.45,8385,1725165,6.246527418376813,6.5,6.246527418376813,6.375,True,False
2026-05-19 10:27:00+05:30,6.45,6.5,6.3,6.35,12805,1723085,6.310763709188406,6.5,6.3,6.4,True,False
2026-05-19 10:28:00+05:30,6.45,6.5,6.25,6.25,27950,1734525,6.355381854594203,6.5,6.25,6.3625,True,False
2026-05-19 10:29:00+05:30,6.25,6.35,6.25,6.3,3965,1734785,6.358940927297102,6.358940927297102,6.25,6.2875000000000005,False,False
2026-05-19 10:30:00+05:30,6.3,6.4,6.25,6.35,11375,1733485,6.323220463648552,6.4,6.25,6.324999999999999,True,True
2026-05-19 10:31:00+05:30,6.25,6.3,6.15,6.2,5850,1733355,6.3241102318242755,6.3241102318242755,6.15,6.2250000000000005,False,False
2026-05-19 10:32:00+05:30,6.25,6.3,6.15,6.15,8385,1738230,6.274555115912138,6.3,6.15,6.2125,False,False
2026-05-19 10:33:00+05:30,6.15,6.2,6.05,6.2,12415,1739595,6.243527557956069,6.243527557956069,6.05,6.15,False,False
2026-05-19 10:34:00+05:30,6.25,6.3,6.1,6.15,5135,1741610,6.196763778978035,6.3,6.1,6.199999999999999,True,True
2026-05-19 10:35:00+05:30,6.1,6.2,6.05,6.1,8450,1744210,6.198381889489017,6.2,6.05,6.112500000000001,False,False
2026-05-19 10:36:00+05:30,6.1,6.15,6.0,6.0,30875,1748240,6.155440944744509,6.155440944744509,6.0,6.0625,False,False
2026-05-19 10:37:00+05:30,6.05,6.15,5.95,6.0,51350,1778790,6.108970472372254,6.15,5.95,6.0375,False,False
2026-05-19 10:38:00+05:30,6.05,6.05,5.9,5.95,35490,1782365,6.073235236186127,6.073235236186127,5.9,5.9875,False,False
2026-05-19 10:39:00+05:30,5.95,6.15,5.95,6.15,7930,1786850,6.030367618093063,6.15,5.95,6.050000000000001,True,True
2026-05-19 10:40:00+05:30,6.05,6.15,6.05,6.1,7215,1788930,6.040183809046532,6.15,6.040183809046532,6.0875,True,False
2026-05-19 10:41:00+05:30,6.05,6.1,6.0,6.0,7670,1787825,6.063841904523266,6.1,6.0,6.0375,False,False
2026-05-19 10:42:00+05:30,6.0,6.2,5.95,6.15,7020,1785355,6.050670952261633,6.2,5.95,6.074999999999999,True,True
2026-05-19 10:43:00+05:30,6.2,6.45,6.15,6.35,10075,1785810,6.062835476130816,6.45,6.062835476130816,6.2875,True,False
2026-05-19 10:44:00+05:30,6.35,6.45,6.35,6.45,5460,1785940,6.175167738065408,6.45,6.175167738065408,6.3999999999999995,True,False
2026-05-19 10:45:00+05:30,6.45,6.7,6.4,6.65,16705,1787370,6.287583869032703,6.7,6.287583869032703,6.550000000000001,True,False
2026-05-19 10:46:00+05:30,6.65,6.75,6.6,6.6,11895,1785550,6.418791934516352,6.75,6.418791934516352,6.65,True,False
2026-05-19 10:47:00+05:30,6.6,6.6,6.25,6.25,21970,1791660,6.534395967258176,6.6,6.25,6.425,False,False
2026-05-19 10:48:00+05:30,6.25,6.4,6.2,6.3,15340,1791790,6.479697983629087,6.479697983629087,6.2,6.2875000000000005,False,False
2026-05-19 10:49:00+05:30,6.3,6.35,6.2,6.35,5460,1794195,6.383598991814544,6.383598991814544,6.2,6.299999999999999,False,False
2026-05-19 10:50:00+05:30,6.3,6.45,6.2,6.45,16900,1799525,6.341799495907272,6.45,6.2,6.35,True,True
2026-05-19 10:51:00+05:30,6.4,6.55,6.3,6.3,6955,1802515,6.345899747953636,6.55,6.3,6.3875,True,False
2026-05-19 10:52:00+05:30,6.35,6.45,6.35,6.4,20800,1799525,6.366699873976819,6.45,6.35,6.387499999999999,True,False
2026-05-19 10:53:00+05:30,6.45,6.45,6.2,6.35,25610,1802580,6.377099936988409,6.45,6.2,6.362500000000001,False,False
2026-05-19 10:54:00+05:30,6.35,6.45,6.25,6.4,19045,1805115,6.369799968494204,6.45,6.25,6.362500000000001,False,False
2026-05-19 10:55:00+05:30,6.5,6.6,6.5,6.6,9555,1810900,6.3661499842471025,6.6,6.3661499842471025,6.550000000000001,True,True
2026-05-19 10:56:00+05:30,6.6,6.7,6.55,6.65,5265,1810640,6.458074992123551,6.7,6.458074992123551,6.625,True,False
2026-05-19 10:57:00+05:30,6.65,6.8,6.65,6.7,4875,1810185,6.541537496061776,6.8,6.541537496061776,6.7,True,False
2026-05-19 10:58:00+05:30,6.7,6.85,6.65,6.7,19435,1799460,6.620768748030888,6.85,6.620768748030888,6.7250000000000005,True,False
2026-05-19 10:59:00+05:30,6.7,6.7,6.35,6.35,5460,1797250,6.672884374015444,6.7,6.35,6.525,False,False
2026-05-19 11:00:00+05:30,6.35,6.45,6.35,6.4,12350,1798290,6.598942187007722,6.598942187007722,6.35,6.387499999999999,False,False
2026-05-19 11:01:00+05:30,6.35,6.35,6.1,6.2,18980,1804270,6.493221093503861,6.493221093503861,6.1,6.249999999999999,False,False
2026-05-19 11:02:00+05:30,6.2,6.2,6.0,6.0,5005,1804595,6.3716105467519295,6.3716105467519295,6.0,6.1,False,False
2026-05-19 11:03:00+05:30,6.0,6.15,5.95,6.1,12155,1810250,6.235805273375965,6.235805273375965,5.95,6.050000000000001,False,False
2026-05-19 11:04:00+05:30,6.1,6.2,6.05,6.05,7280,1810510,6.142902636687983,6.2,6.05,6.1000000000000005,False,False
2026-05-19 11:05:00+05:30,6.1,6.15,6.0,6.1,10335,1811940,6.121451318343992,6.15,6.0,6.0875,False,False
2026-05-19 11:06:00+05:30,6.1,6.15,6.05,6.1,3510,1812655,6.104475659171996,6.15,6.05,6.1,False,False
2026-05-19 11:07:00+05:30,6.1,6.2,6.05,6.15,3445,1812590,6.102237829585998,6.2,6.05,6.125,True,True
2026-05-19 11:08:00+05:30,6.15,6.15,6.05,6.1,2535,1813370,6.113618914792999,6.15,6.05,6.112500000000001,False,False
2026-05-19 11:09:00+05:30,6.1,6.1,6.05,6.05,520,1813370,6.1130594573965,6.1130594573965,6.05,6.075,False,False
2026-05-19 11:10:00+05:30,6.05,6.1,6.0,6.05,5395,1812525,6.09402972869825,6.1,6.0,6.05,False,False
2026-05-19 11:11:00+05:30,6.05,6.1,5.95,5.95,3250,1814605,6.072014864349125,6.1,5.95,6.012499999999999,False,False
2026-05-19 11:12:00+05:30,5.95,6.05,5.95,6.05,6695,1817595,6.042257432174562,6.05,5.95,6.0,False,False
2026-05-19 11:13:00+05:30,6.0,6.0,5.85,5.85,6370,1819155,6.021128716087281,6.021128716087281,5.85,5.925000000000001,False,False
2026-05-19 11:14:00+05:30,5.9,5.9,5.6,5.7,18720,1828775,5.973064358043641,5.973064358043641,5.6,5.7749999999999995,False,False
2026-05-19 11:15:00+05:30,5.75,5.85,5.65,5.75,9100,1828775,5.87403217902182,5.87403217902182,5.65,5.75,False,False
2026-05-19 11:16:00+05:30,5.75,5.8,5.55,5.6,17680,1827930,5.8120160895109105,5.8120160895109105,5.55,5.675000000000001,False,False
2026-05-19 11:17:00+05:30,5.55,5.55,5.45,5.5,21125,1819285,5.743508044755456,5.743508044755456,5.45,5.5125,False,False
2026-05-19 11:18:00+05:30,5.5,5.5,5.35,5.4,23075,1825330,5.628004022377728,5.628004022377728,5.35,5.4375,False,False
2026-05-19 11:19:00+05:30,5.4,5.45,5.35,5.4,12935,1825330,5.5327520111888635,5.5327520111888635,5.35,5.4,False,False
2026-05-19 11:20:00+05:30,5.4,5.5,5.4,5.45,14040,1823315,5.466376005594432,5.5,5.4,5.4375,False,False
2026-05-19 11:21:00+05:30,5.5,5.65,5.45,5.65,21840,1823315,5.451938002797216,5.65,5.45,5.5625,True,True
2026-05-19 11:22:00+05:30,5.65,5.75,5.6,5.7,5720,1828450,5.507219001398608,5.75,5.507219001398608,5.675,True,False
2026-05-19 11:23:00+05:30,5.7,5.7,5.6,5.6,9425,1831245,5.591109500699304,5.7,5.591109500699304,5.65,True,False
2026-05-19 11:24:00+05:30,5.6,5.75,5.6,5.75,22490,1833975,5.620554750349652,5.75,5.6,5.675,True,False
2026-05-19 11:25:00+05:30,5.75,5.85,5.7,5.85,7670,1834625,5.647777375174826,5.85,5.647777375174826,5.7875,True,False
2026-05-19 11:26:00+05:30,5.8,5.95,5.8,5.9,12285,1837225,5.717638687587413,5.95,5.717638687587413,5.862500000000001,True,False
2026-05-19 11:27:00+05:30,5.85,6.0,5.85,6.0,6955,1846780,5.790069343793707,6.0,5.790069343793707,5.925,True,False
2026-05-19 11:28:00+05:30,5.95,6.0,5.95,6.0,5265,1846000,5.857534671896854,6.0,5.857534671896854,5.975,True,False
2026-05-19 11:29:00+05:30,6.0,6.05,5.95,6.0,7020,1844960,5.916267335948427,6.05,5.916267335948427,6.0,True,False
2026-05-19 11:30:00+05:30,6.0,6.05,5.95,6.05,6565,1846065,5.958133667974213,6.05,5.95,6.0125,True,False
2026-05-19 11:31:00+05:30,6.1,6.2,6.1,6.1,6500,1846650,5.985316833987106,6.2,5.985316833987106,6.125,True,False
2026-05-19 11:32:00+05:30,6.15,6.15,5.95,6.1,13390,1846455,6.055158416993553,6.15,5.95,6.0875,True,False
2026-05-19 11:33:00+05:30,6.1,6.25,6.1,6.25,16380,1856140,6.071329208496777,6.25,6.071329208496777,6.175,True,False
2026-05-19 11:34:00+05:30,6.2,6.2,6.1,6.2,8125,1863940,6.123164604248388,6.2,6.1,6.175,True,False
2026-05-19 11:35:00+05:30,6.15,6.15,6.05,6.1,6500,1860170,6.149082302124194,6.15,6.05,6.112500000000001,False,False
2026-05-19 11:36:00+05:30,6.05,6.1,6.0,6.0,6500,1858025,6.130791151062097,6.130791151062097,6.0,6.0375,False,False
2026-05-19 11:37:00+05:30,6.0,6.05,5.95,6.0,4875,1856400,6.084145575531048,6.084145575531048,5.95,6.0,False,False
2026-05-19 11:38:00+05:30,6.0,6.05,6.0,6.05,5915,1856400,6.042072787765524,6.05,6.0,6.025,False,False
2026-05-19 11:39:00+05:30,6.05,6.05,6.0,6.05,6370,1860300,6.033536393882763,6.05,6.0,6.0375000000000005,True,True
2026-05-19 11:40:00+05:30,6.0,6.05,5.95,5.95,3250,1862705,6.035518196941382,6.05,5.95,5.9875,False,False
2026-05-19 11:41:00+05:30,6.0,6.1,6.0,6.05,12415,1864655,6.011509098470691,6.1,6.0,6.0375000000000005,True,True
2026-05-19 11:42:00+05:30,6.05,6.1,6.0,6.05,11245,1857375,6.0245045492353455,6.1,6.0,6.05,True,False
2026-05-19 11:43:00+05:30,6.05,6.1,6.0,6.1,6305,1859260,6.037252274617673,6.1,6.0,6.0625,True,False
2026-05-19 11:44:00+05:30,6.05,6.15,6.05,6.1,8580,1857310,6.0498761373088366,6.15,6.0498761373088366,6.0875,True,False
2026-05-19 11:45:00+05:30,6.1,6.15,6.1,6.15,6370,1858545,6.068688068654419,6.15,6.068688068654419,6.125,True,False
2026-05-19 11:46:00+05:30,6.15,6.2,6.15,6.2,1560,1861210,6.0968440343272094,6.2,6.0968440343272094,6.175,True,False
2026-05-19 11:47:00+05:30,6.15,6.2,6.1,6.2,3770,1861145,6.135922017163605,6.2,6.1,6.1625000000000005,True,False
2026-05-19 11:48:00+05:30,6.2,6.25,6.2,6.25,5005,1861860,6.149211008581803,6.25,6.149211008581803,6.225,True,False
2026-05-19 11:49:00+05:30,6.2,6.3,6.1,6.15,4615,1861535,6.187105504290901,6.3,6.1,6.1875,True,False
2026-05-19 11:50:00+05:30,6.2,6.2,6.15,6.15,3510,1861730,6.187302752145451,6.2,6.15,6.175000000000001,False,False
2026-05-19 11:51:00+05:30,6.1,6.15,6.1,6.15,2210,1863810,6.181151376072726,6.181151376072726,6.1,6.125,False,False
2026-05-19 11:52:00+05:30,6.15,6.2,6.1,6.15,4030,1865370,6.153075688036363,6.2,6.1,6.15,False,False
2026-05-19 11:53:00+05:30,6.2,6.25,6.2,6.2,3835,1866085,6.151537844018182,6.25,6.151537844018182,6.2124999999999995,True,True
2026-05-19 11:54:00+05:30,6.15,6.2,6.1,6.1,7280,1865500,6.182018922009091,6.2,6.1,6.137500000000001,False,False
2026-05-19 11:55:00+05:30,6.15,6.2,6.1,6.15,3250,1864005,6.159759461004546,6.2,6.1,6.15,False,False
2026-05-19 11:56:00+05:30,6.15,6.3,6.15,6.3,7475,1864915,6.154879730502273,6.3,6.15,6.2250000000000005,True,True
2026-05-19 11:57:00+05:30,6.35,6.4,6.25,6.25,6760,1863355,6.189939865251137,6.4,6.189939865251137,6.3125,True,False
2026-05-19 11:58:00+05:30,6.2,6.25,6.1,6.1,5135,1863160,6.251219932625569,6.251219932625569,6.1,6.1625,False,False
2026-05-19 11:59:00+05:30,6.1,6.1,5.9,5.9,11245,1864395,6.206859966312784,6.206859966312784,5.9,6.0,False,False
2026-05-19 12:00:00+05:30,5.9,5.9,5.7,5.75,7995,1868815,6.103429983156392,6.103429983156392,5.7,5.8125,False,False
2026-05-19 12:01:00+05:30,5.75,5.75,5.6,5.65,18395,1871805,5.957964991578196,5.957964991578196,5.6,5.6875,False,False
2026-05-19 12:02:00+05:30,5.65,5.7,5.55,5.65,12090,1882985,5.822732495789098,5.822732495789098,5.55,5.637500000000001,False,False
2026-05-19 12:03:00+05:30,5.7,5.8,5.65,5.7,15925,1880385,5.73011624789455,5.8,5.65,5.7124999999999995,False,False
2026-05-19 12:04:00+05:30,5.75,5.75,5.6,5.6,6435,1872325,5.721308123947274,5.75,5.6,5.675000000000001,False,False
2026-05-19 12:05:00+05:30,5.6,5.7,5.6,5.7,5135,1872520,5.6981540619736375,5.7,5.6,5.6499999999999995,False,False
2026-05-19 12:06:00+05:30,5.7,5.7,5.6,5.6,2015,1873430,5.674077030986819,5.7,5.6,5.65,False,False
2026-05-19 12:07:00+05:30,5.7,5.7,5.5,5.5,8645,1874015,5.66203851549341,5.7,5.5,5.6,False,False
2026-05-19 12:08:00+05:30,5.5,5.6,5.5,5.6,16705,1879670,5.631019257746704,5.631019257746704,5.5,5.550000000000001,False,False
2026-05-19 12:09:00+05:30,5.6,5.6,5.55,5.6,10530,1881815,5.5905096288733525,5.6,5.55,5.5875,False,False
2026-05-19 12:10:00+05:30,5.6,5.65,5.55,5.55,9360,1888120,5.589004814436676,5.65,5.55,5.5875,False,False
2026-05-19 12:11:00+05:30,5.55,5.6,5.5,5.6,16705,1889745,5.588252407218338,5.6,5.5,5.5625,False,False
2026-05-19 12:12:00+05:30,5.6,5.65,5.6,5.65,18785,1895205,5.575376203609169,5.65,5.575376203609169,5.625,True,True
2026-05-19 12:13:00+05:30,5.6,5.6,5.6,5.6,6890,1896050,5.6001881018045845,5.6001881018045845,5.6,5.6,False,False
2026-05-19 12:14:00+05:30,5.6,5.6,5.55,5.6,3185,1893450,5.6000940509022925,5.6000940509022925,5.55,5.5875,False,False
2026-05-19 12:15:00+05:30,5.55,5.6,5.5,5.5,10660,1892215,5.593797025451146,5.6,5.5,5.5375,False,False
2026-05-19 12:16:00+05:30,5.5,5.55,5.5,5.5,6175,1894165,5.5656485127255735,5.5656485127255735,5.5,5.5125,False,False
2026-05-19 12:17:00+05:30,5.55,5.6,5.5,5.5,13130,1894035,5.539074256362786,5.6,5.5,5.5375,False,False
2026-05-19 12:18:00+05:30,5.5,5.6,5.5,5.6,5200,1898520,5.538287128181393,5.6,5.5,5.550000000000001,True,True
2026-05-19 12:19:00+05:30,5.6,5.6,5.55,5.55,6370,1898845,5.544143564090697,5.6,5.544143564090697,5.575,True,False
2026-05-19 12:20:00+05:30,5.6,5.6,5.55,5.6,6825,1899950,5.5595717820453485,5.6,5.55,5.5875,True,False
2026-05-19 12:21:00+05:30,5.65,5.65,5.5,5.55,2795,1900275,5.573535891022674,5.65,5.5,5.5875,True,False
2026-05-19 12:22:00+05:30,5.55,5.55,5.45,5.45,16705,1904890,5.580517945511337,5.580517945511337,5.45,5.5,False,False
2026-05-19 12:23:00+05:30,5.5,5.55,5.45,5.5,10725,1910350,5.540258972755669,5.55,5.45,5.5,False,False
2026-05-19 12:24:00+05:30,5.5,5.5,5.45,5.5,2535,1906320,5.520129486377835,5.520129486377835,5.45,5.4875,False,False
2026-05-19 12:25:00+05:30,5.5,5.5,5.45,5.45,3705,1906710,5.503814743188917,5.503814743188917,5.45,5.475,False,False
2026-05-19 12:26:00+05:30,5.4,5.45,5.4,5.45,5395,1905605,5.489407371594458,5.489407371594458,5.4,5.425,False,False
2026-05-19 12:27:00+05:30,5.45,5.5,5.4,5.45,6370,1906515,5.457203685797229,5.5,5.4,5.45,False,False
2026-05-19 12:28:00+05:30,5.45,5.45,5.45,5.45,3315,1907165,5.453601842898614,5.453601842898614,5.45,5.45,False,False
2026-05-19 12:29:00+05:30,5.5,5.55,5.45,5.5,4615,1906515,5.451800921449307,5.55,5.45,5.5,True,True
2026-05-19 12:30:00+05:30,5.45,5.5,5.45,5.5,5330,1907490,5.475900460724653,5.5,5.45,5.475,False,False
2026-05-19 12:31:00+05:30,5.5,5.5,5.45,5.45,1755,1906255,5.475450230362327,5.5,5.45,5.475,False,False
2026-05-19 12:32:00+05:30,5.45,5.45,5.4,5.45,2015,1906255,5.475225115181163,5.475225115181163,5.4,5.4375,False,False
2026-05-19 12:33:00+05:30,5.45,5.5,5.4,5.5,10400,1907100,5.456362557590582,5.5,5.4,5.4625,True,True
2026-05-19 12:34:00+05:30,5.45,5.6,5.45,5.5,32760,1923350,5.459431278795291,5.6,5.45,5.5,True,False
2026-05-19 12:35:00+05:30,5.5,5.55,5.45,5.45,17290,1924065,5.479715639397646,5.55,5.45,5.4875,True,False
2026-05-19 12:36:00+05:30,5.5,5.5,5.4,5.5,6955,1920035,5.483607819698823,5.5,5.4,5.475,False,False
2026-05-19 12:37:00+05:30,5.55,5.55,5.5,5.5,11895,1920490,5.479303909849412,5.55,5.479303909849412,5.525,True,True
2026-05-19 12:38:00+05:30,5.5,5.5,5.4,5.45,16900,1926600,5.502151954924706,5.502151954924706,5.4,5.4624999999999995,False,False
2026-05-19 12:39:00+05:30,5.45,5.55,5.45,5.5,3640,1925885,5.482325977462352,5.55,5.45,5.4875,True,True
